,평균기온,일사합,평균풍속,최저습도,강수량,연간지수,전력수요총합
2236,9.4,1.33,4.0,45.0,0.0,6,17935.3
2237,6.7,9.08,2.7,53.0,0.0,6,18565.699999999997
2238,9.7,17.02,2.6,41.0,0.0,6,17142.000000000004
2239,15.3,3.06,2.9,51.0,2.8,6,16775.3
2240,15.1,3.29,5.8,71.0,1.4,6,16335.399999999998
2241,11.0,0.62,3.1,80.0,4.7,6,17654.4
2242,12.4,2.09,4.9,83.0,22.1,6,17858.7
2243,9.0,0.37,4.6,89.0,28.3,6,19052.899999999998
2244,7.6,0.95,3.4,82.0,19.6,6,19306.9
2245,7.7,2.33,3.2,68.0,13.4,6,19042.899999999994
2247,7.5,15.58,3.2,49.0,0.0,6,18274.199999999997
2248,9.4,16.04,3.2,42.0,0.0,6,18032.499999999996
2249,10.2,8.89,3.1,46.0,0.0,6,18234.399999999998
2251,3.3,4.29,5.9,47.0,0.0,6,19384.899999999998
2252,4.7,17.62,4.2,37.0,0.0,6,18849.9
2253,8.6,8.8,4.0,38.0,0.0,6,18472.9
2254,10.2,8.52,3.5,39.0,9.7,6,19291.900000000005
2255,10.9,0.52,4.2,81.0,19.4,6,19387.399999999998
2256,10.4,4.44,4.1,56.0,0.0,6,18808.0
2257,8.0,16.02,3.8,42.0,0.0,6,18520.6
2258,7.9,16.79,5.4,26.0,0.0,6,18761.800000000003
2259,6.9,19.34,4.0,37.0,0.0,6,17860.200000000004
2260,7.7,22.8,2.1,27.0,0.0,6,17318.5
2261,9.4,7.09,2.1,41.0,9.7,6,19098.5
2262,9.7,7.8,3.8,54.0,0.0,6,18460.9
2263,9.6,21.11,3.0,34.0,0.0,6,17934.100000000002
2264,10.6,16.62,2.3,38.0,0.0,6,17956.7
2265,11.5,21.69,2.4,33.0,0.0,6,17519.1
2266,13.4,15.83,2.1,30.0,0.0,6,16509.1
2267,11.5,6.63,2.9,46.0,3.0,6,16019.5
2268,11.0,20.31,3.3,46.0,0.0,6,17108.199999999997
2269,11.8,17.03,5.0,32.0,0.1,6,17229.2
2270,8.2,18.46,6.2,31.0,0.0,6,18460.3
2271,8.4,24.56,3.0,32.0,0.0,6,18175.100000000002
2272,15.2,19.28,4.1,22.0,0.0,6,17545.800000000003
2273,16.9,15.97,3.9,53.0,2.3,6,15365.3
2274,14.4,2.57,4.7,81.0,9.9,6,16381.900000000001
2275,14.3,4.98,5.2,78.0,19.7,6,17639.899999999998
2276,10.6,3.06,4.1,69.0,15.0,6,17554.9
2277,13.4,17.7,2.8,39.0,0.0,6,17123.199999999997
2278,13.2,1.29,3.5,66.0,9.3,6,18346.199999999997
2279,15.2,21.84,4.7,18.0,0.0,6,16847.600000000002
2280,17.4,18.49,3.1,27.0,0.0,6,15441.5
2281,14.3,7.97,2.6,54.0,0.0,6,15777.4
2282,15.2,24.15,1.9,28.0,0.0,6,16080.4
2283,16.4,3.61,3.2,48.0,10.8,6,16954.199999999997
2284,16.1,1.84,2.5,80.0,8.5,6,16752.899999999998
2285,14.4,3.05,2.0,79.0,2.6,6,17058.899999999998
2286,14.7,21.1,3.3,53.0,0.0,6,16345.999999999998
2287,14.0,9.8,2.1,59.0,0.0,6,16127.4
2288,15.5,20.41,2.5,46.0,0.0,6,15273.800000000001
2289,16.3,4.01,1.9,44.0,0.9,6,16763.500000000004
2290,15.4,21.42,3.0,48.0,0.0,6,16097.099999999999
2291,14.8,22.24,4.0,43.0,0.0,6,15124.700000000003
2292,16.2,5.9,1.5,49.0,1.8,6,16586.999999999996
2293,16.9,18.71,3.4,57.0,0.0,6,15864.0
2294,18.0,23.77,2.7,56.0,0.0,6,14853.6
2295,19.5,15.93,3.9,48.0,0.0,6,14961.099999999999
2296,18.0,6.36,4.3,58.0,0.4,6,15671.999999999996
2297,16.0,19.99,2.7,34.0,0.0,6,15383.599999999997
2298,14.7,10.63,1.7,34.0,0.0,6,16312.4
2299,16.3,25.03,2.8,39.0,0.0,6,15709.300000000001
2300,17.7,19.81,1.9,40.0,0.0,6,15804.600000000004
2301,18.0,4.44,3.9,44.0,2.4,6,15793.9
2302,15.5,2.22,2.4,78.0,0.2,6,15515.399999999998
2303,16.4,5.06,2.9,75.0,0.9,6,16215.299999999997
2304,15.3,2.88,3.2,73.0,4.1,6,16416.3
2305,15.9,22.62,3.9,50.0,0.0,6,15486.400000000001
2306,16.0,26.91,2.2,47.0,0.0,6,15631.3
2307,16.7,11.4,2.0,56.0,0.4,6,15785.7
2308,18.6,26.95,1.8,45.0,0.0,6,14407.999999999998
2309,19.2,17.71,1.9,46.0,11.1,6,14518.499999999998
2310,18.0,4.79,3.6,82.0,35.8,6,16045.099999999999
2311,16.5,14.52,2.6,64.0,0.3,6,15280.199999999999
2312,15.4,8.03,2.8,57.0,0.0,6,15337.4
2313,16.1,23.81,2.9,36.0,0.0,6,15370.399999999998
2314,17.0,27.28,2.8,40.0,0.0,6,15304.099999999999
2315,20.8,13.53,3.9,46.0,0.0,6,14777.4
2316,21.9,1.39,3.6,60.0,21.6,6,15338.499999999998
2317,18.1,20.79,4.6,52.0,0.0,6,14371.5
2318,17.7,24.88,5.5,53.0,0.0,6,14909.9
2319,14.9,6.07,3.4,57.0,3.3,6,15775.6
2320,16.7,27.92,2.8,43.0,0.0,6,15164.500000000002
2321,17.3,27.55,2.6,42.0,0.0,6,14995.3
2322,20.1,10.25,2.6,35.0,7.0,6,14998.399999999998
2323,17.5,8.41,2.8,35.0,3.2,6,14663.199999999999
2324,17.8,27.98,2.4,47.0,0.0,6,14825.199999999997
2325,18.0,28.63,2.1,29.0,0.0,6,14940.500000000002
2326,17.5,24.94,4.7,21.0,0.0,6,14584.4
2327,19.0,30.38,6.8,12.0,0.0,6,14810.1
2328,19.9,31.12,3.3,7.0,0.0,6,14890.900000000001
2329,20.3,30.33,2.0,36.0,0.0,6,14361.399999999998
2330,20.1,31.18,2.1,37.0,0.0,6,14156.199999999997
2331,21.6,26.14,2.2,35.0,0.0,6,15083.2
2332,19.9,28.13,4.0,48.0,0.0,6,15144.700000000003
2333,19.9,17.31,3.3,64.0,0.0,6,15330.199999999999
2334,20.4,24.69,2.1,50.0,0.0,6,15135.000000000002
2335,20.0,27.13,2.3,49.0,0.0,6,15037.4
2336,21.2,27.13,4.4,51.0,0.0,6,14324.9
2337,22.2,14.82,1.9,50.0,3.3,6,15068.500000000002
2338,20.5,16.89,2.4,32.0,0.6,6,15150.800000000001
2339,19.9,29.36,2.7,49.0,0.0,6,14723.7
2340,19.8,28.31,2.3,57.0,0.0,6,15071.5
2341,20.0,17.77,1.9,37.0,2.4,6,15337.9
2342,19.4,15.68,2.3,59.0,1.5,6,15298.4
2343,19.8,22.63,3.4,54.0,0.0,6,14290.899999999996
2344,20.2,20.54,3.1,46.0,0.0,6,13979.000000000002
2345,21.5,22.84,3.1,37.0,0.0,6,14938.099999999999
2346,20.2,28.19,3.5,49.0,0.0,6,14943.799999999997
2347,19.9,16.71,3.5,59.0,0.0,6,15247.9
2348,20.2,5.56,2.9,59.0,1.1,6,14929.200000000003
2349,22.6,16.89,2.4,49.0,0.0,6,15349.4
2350,21.3,8.6,1.8,72.0,7.9,6,15332.9
2351,21.5,14.05,2.8,61.0,0.8,6,14691.3
2352,23.6,26.2,2.6,34.0,0.0,6,15257.899999999996
2353,21.7,19.78,1.8,59.0,0.0,6,15674.5
2354,22.1,20.12,1.8,69.0,0.0,6,16058.7
2355,23.7,27.53,2.1,37.0,0.0,6,16257.800000000001
2356,25.4,23.34,2.3,49.0,0.0,6,16851.3
2357,24.9,25.83,2.3,62.0,0.0,6,16336.1
2358,25.0,24.2,2.9,51.0,0.0,6,15720.399999999998
2359,22.5,5.7,1.7,54.0,0.3,6,16541.500000000004
2360,25.0,29.36,2.7,17.0,0.0,6,15960.099999999999
2361,24.9,17.83,2.3,39.0,0.0,6,16604.5
2362,22.6,0.84,2.8,70.0,92.9,6,17021.0
2363,24.9,18.44,1.7,65.0,0.0,6,17067.8
2364,25.9,5.58,4.0,65.0,24.4,6,17178.1
2365,24.6,10.54,3.5,68.0,27.0,6,16450.0
2366,25.6,19.5,4.3,54.0,0.0,6,17344.6
2367,22.6,5.8,1.9,58.0,0.0,6,17035.600000000002
2368,23.1,14.04,2.0,49.0,0.0,6,16335.499999999998
2369,22.0,1.39,1.5,72.0,74.7,6,17090.800000000003
2370,24.1,15.98,2.0,67.0,0.7,6,17096.699999999997
2371,25.5,2.57,4.1,67.0,36.6,6,17151.600000000002
2372,26.8,6.85,7.5,73.0,5.4,6,17121.800000000003
2373,25.6,11.14,2.5,74.0,0.0,6,17947.5
2374,29.7,25.23,7.5,52.0,0.0,6,19016.0
2375,29.1,23.06,5.2,65.0,0.0,6,19391.6
2376,27.2,27.39,2.8,70.0,0.0,6,19396.399999999994
2377,28.7,23.39,3.7,59.0,8.3,6,20003.2
2378,30.6,24.24,5.2,37.0,0.0,6,19168.7
2379,30.7,17.09,5.1,48.0,0.0,6,19333.7
2380,31.3,21.46,5.8,48.0,0.0,6,20640.499999999996
2381,31.0,20.0,5.6,46.0,0.0,6,20587.1
2382,26.2,2.85,5.5,62.0,61.7,6,20061.9
2383,24.0,4.96,2.3,79.0,0.2,6,18525.000000000004
2384,24.7,15.99,2.1,65.0,0.0,6,17976.3
2385,25.2,4.09,1.7,72.0,1.2,6,17799.8
2386,26.2,5.21,2.1,65.0,0.0,6,17650.5
2387,25.7,7.42,1.4,74.0,6.2,6,18992.499999999996
2388,29.8,18.95,3.4,45.0,0.0,6,19968.199999999993
2389,30.1,24.73,2.9,44.0,0.0,6,20546.3
2390,30.1,15.31,4.0,57.0,2.0,6,21100.100000000002
2391,28.0,11.59,3.1,57.0,32.3,6,20404.900000000005
2392,31.1,26.51,3.4,44.0,0.0,6,20174.099999999995
2393,30.4,16.01,3.9,49.0,0.0,6,20093.5
2394,29.7,24.9,2.6,61.0,0.0,6,21645.0
2395,29.9,25.66,2.7,62.0,0.0,6,22062.7
2396,30.3,23.03,2.2,59.0,0.0,6,22374.5
2397,30.6,17.64,3.3,49.0,2.0,6,22272.1
2398,28.2,2.62,2.3,72.0,35.9,6,21446.700000000004
2399,30.5,12.2,2.2,50.0,6.2,6,20786.399999999998
2400,30.1,25.18,2.9,60.0,0.0,6,20519.199999999997
2401,30.0,25.22,2.9,61.0,0.0,6,21973.7
2402,30.6,27.07,3.9,54.0,0.0,6,22321.5
2403,30.2,24.65,2.8,61.0,0.0,6,22578.699999999997
2404,30.8,26.33,3.0,58.0,0.0,6,23035.600000000002
2405,31.0,24.75,2.3,52.0,0.0,6,23497.400000000005
2406,31.2,22.76,2.3,52.0,0.0,6,22770.2
2407,31.1,25.18,2.2,64.0,0.0,6,22382.899999999998
2409,30.3,22.38,3.3,55.0,0.0,6,23047.299999999992
2410,30.3,25.15,2.4,62.0,0.0,6,22811.4
2411,30.6,24.31,2.2,64.0,0.0,6,23192.300000000003
2412,30.7,25.15,2.1,61.0,0.0,6,23075.699999999997
2413,30.9,24.58,2.8,52.0,0.0,6,22009.2
2414,30.9,24.95,2.9,53.0,0.0,6,21370.899999999998
2415,30.1,25.76,3.2,50.0,0.0,6,22154.1
2416,29.8,22.22,3.4,56.0,0.0,6,21979.200000000004
2417,28.7,10.41,2.5,60.0,6.5,6,21776.800000000003
2418,27.6,10.54,2.4,62.0,31.9,6,20450.899999999998
2419,28.3,18.02,2.6,59.0,2.4,6,20929.1
2420,29.4,20.82,2.7,59.0,0.0,6,20414.2
2421,29.5,22.89,3.1,54.0,0.0,6,19939.399999999998
2422,30.6,25.55,3.0,49.0,0.0,6,21956.6
2423,30.4,9.64,2.4,61.0,4.6,6,22300.2
2424,31.3,15.83,2.6,56.0,0.1,6,22337.100000000006
2425,30.7,17.23,3.9,52.0,0.0,6,22428.099999999995
2426,30.1,19.23,2.5,63.0,0.0,6,22048.2
2427,29.7,22.55,2.5,59.0,0.0,6,20776.800000000003
2428,29.7,23.51,2.2,57.0,0.0,6,20127.899999999994
2429,29.3,21.57,2.7,61.0,0.0,6,21509.3
2430,29.5,16.28,3.2,61.0,0.0,6,21946.899999999998
2431,28.1,8.75,6.3,70.0,1.5,6,21252.0
2432,29.4,17.08,3.4,60.0,0.0,6,20882.799999999996
2433,29.5,23.16,3.3,57.0,0.0,6,20907.699999999997
2434,28.2,23.91,3.4,56.0,0.0,6,19055.799999999996
2435,28.0,22.88,2.5,56.0,0.0,6,18585.8
2436,28.2,21.97,2.4,45.0,0.0,6,19661.100000000002
2437,27.8,12.98,2.9,41.0,0.7,6,20098.7
2438,27.8,19.98,3.9,60.0,0.0,6,20070.100000000002
2439,28.6,22.56,2.5,54.0,0.0,6,20375.9
2440,29.3,19.64,2.4,50.0,0.0,6,20599.899999999998
2441,28.9,19.18,2.0,47.0,3.0,6,19791.700000000004
2442,28.4,13.04,1.9,66.0,0.0,6,19259.8
2443,28.7,19.07,3.6,65.0,0.0,6,20537.0
2444,28.8,10.91,3.8,70.0,0.7,6,21268.6
2445,29.5,12.02,2.3,59.0,11.4,6,21329.300000000003
2446,30.4,21.28,2.4,51.0,0.0,6,21364.399999999998
2447,29.1,19.19,2.5,58.0,0.0,6,20954.399999999998
2448,29.3,21.43,2.8,60.0,0.0,6,19977.900000000005
2449,29.7,10.91,4.0,61.0,7.9,6,20281.9
2450,28.8,8.41,3.4,69.0,23.7,6,20098.6
2451,28.2,6.73,1.6,72.0,3.0,6,18451.9
2452,30.0,19.87,3.0,47.0,0.0,6,19311.2
2453,29.1,10.98,2.9,57.0,26.6,6,21065.500000000004
2454,28.4,7.13,2.5,60.0,18.6,6,20832.299999999996
2455,27.4,2.98,3.1,70.0,12.1,6,19863.3
2456,23.7,2.33,4.4,79.0,16.3,6,17265.1
2457,24.2,14.04,4.3,54.0,0.2,6,17159.5
2465,23.3,10.87,3.5,56.0,4.9,6,16834.5
2466,20.3,13.34,4.5,40.0,0.0,6,15405.7
2467,19.1,3.13,3.4,46.0,0.0,6,15024.6
2468,21.1,14.24,3.1,50.0,0.0,6,15247.099999999995
2469,22.5,13.38,3.3,51.0,0.0,6,14842.500000000002
2470,21.1,6.81,2.4,51.0,10.7,6,14962.300000000003
2471,19.0,5.63,3.1,49.0,8.4,6,15525.800000000001
2472,21.3,12.93,3.2,54.0,0.0,6,15182.3
2473,19.2,2.76,2.0,58.0,22.5,6,15128.8
2475,20.4,13.13,2.2,56.0,0.5,6,15219.499999999998
2477,22.6,16.33,2.8,43.0,0.0,6,14243.300000000001
2478,23.7,5.03,2.1,50.0,0.7,6,16089.1
2479,23.3,7.17,2.1,69.0,0.4,6,16403.7
2480,22.9,11.9,2.5,65.0,0.0,6,15977.9
2481,23.1,4.8,3.3,71.0,0.0,6,16498.0
2482,26.5,11.03,2.9,51.0,2.0,6,17416.0
2483,21.7,2.72,5.0,66.0,8.8,6,15815.0
2484,19.0,6.12,6.1,53.0,3.2,6,14510.900000000003
2485,21.1,4.25,2.9,62.0,16.0,6,15859.400000000001
2486,21.7,6.15,4.0,76.0,32.6,6,16293.800000000001
2487,17.7,9.22,5.1,47.0,0.0,6,15184.8
2488,17.3,17.78,2.6,36.0,0.0,6,14715.599999999999
2489,21.5,14.12,3.6,53.0,0.0,6,15212.499999999998
2490,21.5,2.73,3.2,72.0,0.0,6,15318.500000000004
2491,19.3,1.79,2.7,59.0,15.9,6,15075.8
2492,17.8,3.04,2.9,56.0,0.0,6,15322.999999999998
2493,19.3,12.01,2.9,58.0,3.9,6,15107.800000000001
2494,19.7,12.29,2.8,48.0,0.0,6,14928.1
2495,20.3,7.43,2.8,51.0,0.6,6,15265.4
2496,18.5,0.02,3.8,79.0,238.4,6,15922.9
2497,19.3,3.63,3.5,74.0,36.5,6,15016.200000000004
2498,18.9,13.7,2.6,53.0,0.0,6,14025.400000000001
2499,18.3,9.43,2.9,47.0,0.0,6,14950.699999999999
2500,15.1,8.43,4.4,40.0,0.0,6,14744.499999999998
2501,14.2,11.66,4.9,40.0,0.0,6,14664.4
2502,13.8,13.23,2.4,45.0,0.0,6,14818.2
2503,17.7,11.79,2.4,43.0,0.1,6,15008.0
2504,18.1,7.79,2.8,58.0,0.0,6,14616.399999999998
2505,18.2,1.73,2.2,65.0,17.4,6,14852.800000000003
2506,17.3,13.83,1.9,50.0,0.0,6,14715.699999999997
2507,17.5,11.34,2.4,53.0,0.0,6,14731.800000000003
2508,17.5,12.59,2.8,52.0,0.0,6,14865.5
2509,18.7,12.09,2.7,48.0,0.0,6,15023.9
2510,18.2,3.5,2.4,64.0,16.1,6,15776.499999999998
2511,20.4,10.57,2.7,67.0,0.0,6,14922.799999999997
2512,15.8,12.01,4.5,34.0,0.0,6,14014.100000000002
2513,9.9,13.83,4.9,24.0,0.0,6,14924.599999999997
2514,12.8,5.65,2.4,53.0,2.6,6,15595.500000000004
2515,12.7,2.71,3.0,38.0,0.9,6,16179.000000000004
2516,14.6,11.77,3.4,40.0,0.0,6,15358.7
2517,13.4,8.21,4.2,41.0,0.0,6,15559.099999999999
2518,11.3,3.41,3.1,47.0,0.0,6,15037.800000000001
2519,11.8,2.99,1.7,60.0,7.5,6,15053.399999999998
2520,15.7,6.94,3.5,51.0,2.3,6,15872.3
2521,12.4,3.88,7.3,40.0,5.5,6,16472.4
2522,9.3,2.99,8.1,40.0,2.8,6,17250.600000000002
2523,9.7,3.68,7.3,40.0,5.6,6,17511.899999999998
2524,10.4,2.5,7.7,33.0,0.0,6,17747.399999999994
2525,12.1,12.03,3.9,39.0,0.0,6,15553.0
2526,12.7,7.32,2.5,39.0,0.0,6,15625.000000000002
2527,15.3,10.42,3.5,40.0,0.0,6,15965.499999999998
2528,9.8,4.96,3.4,37.0,0.0,6,16668.199999999997
2529,9.3,6.9,3.3,39.0,0.0,6,16996.899999999998
2530,11.3,5.47,5.1,40.0,0.0,6,17162.499999999996
2531,11.2,5.08,5.0,38.0,0.0,6,17274.9
2532,9.2,9.07,4.1,31.0,0.8,6,16244.800000000001
2533,7.7,0.97,5.7,35.0,0.6,6,16710.200000000004
2534,9.1,2.8,3.2,44.0,0.0,6,17727.599999999995
2535,9.8,7.36,3.3,39.0,0.0,6,17278.8
2536,9.4,4.81,3.6,38.0,0.0,6,17678.399999999998
2537,8.6,10.08,3.4,42.0,0.0,6,17411.3
2538,7.7,3.76,5.1,45.0,0.3,6,18240.700000000004
2539,6.9,2.1,6.3,39.0,0.0,6,17577.100000000002
2540,8.6,2.3,6.4,41.0,0.0,6,17375.199999999997
2541,9.3,2.95,4.7,43.0,0.4,6,18264.4
2542,9.6,5.24,3.4,36.0,0.0,6,18076.5
2543,6.4,1.87,6.3,44.0,2.2,6,18873.399999999998
2544,5.6,10.86,4.1,36.0,0.0,6,18577.8
2545,7.1,3.33,2.1,51.0,0.6,6,19098.9
2546,7.3,1.48,7.1,44.0,0.7,6,18342.9
2547,5.4,1.24,5.1,43.0,0.0,6,17715.099999999995
2548,7.6,4.11,3.8,41.0,0.0,6,18865.8
2549,8.1,8.07,3.6,43.0,0.0,6,18207.3
2550,8.9,8.1,2.3,46.0,0.0,6,17029.3
2551,8.7,7.12,5.4,35.0,0.1,6,17986.8
2552,6.8,2.95,5.6,45.0,0.0,6,18906.899999999998
2553,5.7,3.53,7.2,43.0,0.1,6,18609.300000000003
2554,8.2,6.59,3.5,33.0,0.0,6,17477.2
2555,10.1,8.6,3.7,38.0,0.0,6,18070.1
2556,8.2,10.17,4.5,35.0,0.0,6,17965.899999999998
2557,7.3,9.68,2.3,41.0,0.0,7,16856.0
2558,8.6,8.17,2.9,33.0,0.0,7,18114.0
2559,6.3,7.87,4.1,36.0,0.0,7,18792.400000000005
2560,6.7,9.16,3.2,37.0,0.0,7,18012.0
2561,8.1,2.4,2.4,44.0,6.7,7,17947.1
2562,8.2,4.09,6.4,33.0,0.1,7,19118.399999999998
2563,6.5,6.07,7.4,34.0,0.1,7,19891.000000000004
2564,6.8,0.89,5.4,34.0,4.1,7,19929.000000000004
2565,2.2,4.34,8.2,41.0,2.3,7,21352.399999999998
2566,2.6,1.89,6.2,53.0,0.5,7,21497.8
2567,4.7,3.38,5.1,43.0,0.4,7,19984.0
2568,5.4,6.34,4.3,38.0,0.0,7,19052.699999999997
2569,6.8,10.04,3.0,41.0,0.0,7,19971.300000000003
2570,10.3,9.53,3.5,39.0,0.0,7,19019.5
2571,4.8,2.15,5.9,46.0,0.0,7,20642.399999999998
2572,6.2,3.72,4.7,41.0,0.0,7,20475.9
2573,6.0,7.63,3.3,39.0,0.0,7,20081.0
2574,5.8,10.82,2.0,42.0,0.0,7,18967.500000000004
2575,8.1,11.95,2.6,44.0,0.0,7,17973.500000000004
2576,9.1,9.72,3.5,28.0,0.0,7,19171.9
2577,7.6,12.53,2.5,45.0,0.0,7,18992.6
2578,8.1,9.31,2.0,33.0,0.0,7,19196.999999999996
2579,9.0,12.63,1.8,35.0,0.0,7,18469.8
2580,9.7,7.88,2.5,49.0,0.0,7,18359.899999999998
2581,9.7,8.25,4.4,43.0,0.0,7,17608.2
2582,8.0,3.0,2.6,51.0,0.9,7,17931.7
2583,4.6,2.4,6.7,48.0,9.4,7,18750.6
2584,3.1,4.82,8.4,42.0,0.9,7,19383.2
2585,3.7,5.56,6.4,41.0,0.0,7,17819.600000000002
2586,4.5,14.35,2.3,36.0,0.0,7,18003.7
2587,8.4,8.83,2.8,41.0,0.0,7,18833.5
2588,8.8,0.41,5.4,69.0,40.3,7,18567.800000000003
2589,8.7,10.47,3.8,44.0,0.0,7,16959.699999999997
2590,4.6,5.04,7.1,42.0,1.5,7,19866.699999999997
2591,1.3,4.73,7.9,43.0,2.3,7,21755.1
2592,2.6,5.13,7.7,33.0,1.2,7,21179.899999999998
2593,3.1,6.0,4.6,37.0,0.4,7,21267.4
2594,2.0,3.65,8.4,40.0,2.2,7,21947.1
2595,0.9,3.35,5.8,51.0,3.0,7,21105.0
2596,2.8,2.98,3.3,52.0,2.0,7,19958.700000000004
2597,3.6,7.7,1.8,43.0,0.0,7,20614.9
2598,6.4,15.89,1.6,30.0,0.0,7,19406.499999999996
2599,9.4,1.94,5.1,49.0,4.9,7,18879.200000000004
2600,4.8,6.88,3.7,37.0,0.0,7,19298.0
2601,6.2,12.98,2.0,42.0,0.0,7,18964.8
2602,7.8,2.48,1.4,59.0,1.6,7,18656.0
2603,9.2,14.62,3.3,42.0,0.0,7,16781.0
2604,5.6,12.82,5.8,33.0,0.0,7,18809.999999999996
2605,4.1,11.78,5.3,35.0,0.0,7,19504.5
2606,4.2,13.07,5.4,36.0,0.0,7,19919.799999999996
2607,3.7,11.33,4.2,33.0,0.0,7,20135.999999999996
2608,3.7,11.96,3.8,35.0,0.0,7,19926.1
2609,3.5,7.39,4.3,45.0,0.0,7,19566.100000000002
2610,2.4,6.71,6.2,40.0,0.0,7,19522.5
2611,3.4,7.58,5.3,41.0,0.1,7,20767.199999999997
2612,4.9,12.44,3.2,46.0,0.0,7,20044.2
2613,8.5,16.15,3.4,40.0,0.0,7,18707.9
2614,8.0,6.15,1.9,31.0,1.9,7,19587.9
2615,11.8,7.82,1.9,69.0,0.0,7,17632.6
2616,14.8,8.34,2.4,65.0,3.1,7,16738.5
2617,16.0,5.84,1.6,72.0,4.7,7,15570.199999999999
2618,9.0,0.77,5.4,72.0,25.5,7,17773.7
2619,7.3,1.28,4.4,79.0,16.3,7,19182.700000000004
2620,7.8,2.33,2.5,63.0,0.1,7,18959.600000000002
2621,7.8,14.97,4.5,44.0,0.0,7,18157.700000000004
2622,8.4,17.32,3.0,40.0,0.0,7,18239.100000000002
2623,8.8,4.86,1.9,45.0,1.1,7,17737.8
2624,9.2,18.5,2.1,41.0,0.0,7,16369.2
2625,10.8,5.39,2.4,50.0,0.0,7,18356.6
2626,12.4,14.78,2.5,51.0,0.0,7,16895.100000000002
2627,11.8,4.26,1.6,61.0,0.0,7,17407.499999999996
2628,12.0,9.24,2.5,27.0,0.0,7,17014.3
2629,13.0,13.69,3.8,45.0,0.2,7,16411.400000000005
2630,9.7,0.33,6.7,60.0,24.6,7,17926.9
2631,6.8,2.87,6.5,37.0,0.0,7,17396.399999999998
2632,5.6,15.01,5.7,30.0,0.0,7,18776.600000000002
2633,5.8,13.39,7.3,33.0,1.3,7,19345.100000000002
2634,5.8,16.03,4.5,33.0,0.0,7,19018.800000000003
2635,11.1,20.37,5.2,32.0,0.0,7,17975.4
2636,17.0,22.01,6.3,16.0,0.0,7,16579.0
2637,18.9,22.87,6.0,14.0,0.0,7,15304.5
2638,19.6,21.99,4.0,9.0,0.0,7,14724.199999999999
2639,20.4,20.4,5.6,13.0,0.0,7,15154.3
2640,20.7,20.7,5.2,13.0,0.0,7,15405.6
2641,17.8,22.67,2.1,42.0,0.0,7,15229.100000000002
2642,16.3,4.15,4.1,54.0,4.7,7,16317.900000000001
2643,8.4,14.49,4.5,33.0,0.9,7,16986.199999999997
2644,7.7,13.64,4.2,28.0,0.0,7,17045.399999999998
2645,6.9,20.53,3.7,20.0,0.0,7,16590.0
2646,9.1,21.04,2.4,39.0,0.0,7,17395.100000000002
2647,10.6,21.05,2.5,28.0,0.0,7,17056.5
2648,11.7,23.86,2.6,23.0,0.0,7,16746.3
2649,10.1,15.87,3.2,44.0,0.0,7,16904.299999999996
2650,10.5,13.43,2.3,57.0,0.0,7,17080.3
2651,13.1,11.86,3.3,25.0,0.2,7,16269.3
2652,12.1,25.81,2.5,29.0,0.0,7,15508.199999999995
2653,14.3,24.8,2.6,25.0,0.0,7,16162.100000000002
2654,18.5,23.95,5.2,8.0,0.0,7,15521.9
2655,15.5,20.06,2.3,24.0,0.0,7,15857.100000000002
2656,13.8,21.28,3.1,50.0,0.0,7,15473.900000000001
2657,14.1,24.13,2.0,53.0,0.0,7,15740.800000000001
2658,15.8,3.44,3.1,41.0,8.5,7,16354.700000000003
2659,10.7,20.32,7.0,22.0,0.0,7,15640.200000000003
2660,12.1,21.98,7.7,29.0,2.3,7,16132.900000000001
2661,12.2,25.61,4.8,36.0,0.0,7,16138.6
2662,20.5,21.28,5.8,18.0,0.0,7,15564.700000000004
2663,20.8,23.99,3.3,29.0,0.0,7,15680.0
2664,22.0,23.99,3.9,33.0,0.0,7,15416.399999999998
2665,18.9,20.19,1.9,55.0,0.0,7,14915.699999999997
2666,18.3,16.73,2.2,71.0,0.0,7,14552.400000000003
2667,20.9,24.9,3.0,49.0,0.0,7,15362.900000000001
2668,19.0,11.64,3.3,66.0,8.7,7,15912.200000000003
2669,15.6,14.07,2.8,64.0,0.0,7,15456.7
2670,16.1,24.84,3.2,30.0,0.0,7,14977.4
2671,14.5,21.62,2.4,20.0,0.0,7,15223.200000000003
2672,15.7,27.98,2.5,12.0,0.0,7,14622.000000000002
2673,16.6,17.53,1.6,26.0,4.1,7,14679.0
2674,15.5,23.6,3.9,50.0,0.1,7,14864.9
2675,14.5,28.83,2.4,37.0,0.0,7,15227.100000000002
2676,16.5,26.99,1.9,43.0,0.0,7,15083.5
